post,01,02,03,04,05,06,07,08,09
10455,140.05024509803923,149.53934191702433,163.2831541218638,115.02958579881657,102.1195020746888,72.21599496221663,95.24061107574794,69.31534309946029,20.697394789579157
10456,165.10582822085888,170.7763852242744,235.96244855967078,152.81705948372615,90.8153409090909,73.79426694535682,98.88227556724762,88.1955537258131,26.200961538461538
10457,149.93441189331,123.22846441947566,230.09648751586965,143.72289156626505,68.06644518272425,72.93387096774194,82.94268167860798,35.60611724723874,26.184071515644046
10458,197.8401852924146,152.07909604519773,226.69405099150143,158.1437865972674,122.68131868131869,99.05270006506181,110.79304224352148,68.26385994164235,26.421719955898567
10459,202.2261663286004,211.27956989247312,314.7439024390244,187.70917874396136,105.3062368605466,128.9101667563206,129.46208530805688,80.70077334919691,27.28548123980424
10460,173.10878661087867,152.7535037098104,288.16846986089644,156.54624781849913,104.20642701525054,85.46236559139786,99.93203526818516,69.146933560477,23.067217630853996
10461,151.22985074626865,150.59296947271045,197.76287744227352,130.2975517890772,57.11336599020294,143.1278600269179,104.67451952882827,96.90753911806543,28.841130604288498
10462,141.59223300970874,128.8700284090909,175.80581459133296,106.23366336633663,75.2683615819209,74.0307040762308,102.14453125,79.42360728075013,33.509607993850885
10463,155.11078717201167,113.12377049180328,129.23241590214067,91.83520599250936,64.11093990755008,75.67982099267698,100.86198775317946,48.75970762905436,21.348837209302324
10464,156.44166666666666,176.176,73.2,62.461988304093566,72.2530612244898,146.0134529147982,104.0984251968504,81.47101449275362,25.080357142857142
10465,121.70290771175726,120.67605633802818,74.11875,72.90552325581395,86.53986135181975,118.52363090772693,79.98376623376623,77.53256704980843,17.333333333333332
10466,154.08823529411765,160.29853181076672,247.50551314673453,43.17962902700944,23.426376635229694,42.428372739916554,33.07889283599763,15.210282691353942,12.367007748269947
10467,255.67487479131887,173.9810379241517,296.18771186440677,143.53102453102454,112.12787456445993,109.91143808995002,130.78801703163018,84.85579608938548,27.99524015577672
10468,200.08634222919937,143.18032786885246,212.07409155261917,113.83158896289248,88.0,66.08211866146581,90.34356581532417,47.776712328767125,20.82907075873828
10469,163.52755194218608,158.53703703703704,159.23043478260868,165.5496688741722,126.07987220447285,111.08147254073627,109.70122343850612,84.36868406440867,25.35238095238095
10470,164.3909090909091,176.59162303664922,280.56296296296296,109.87468671679198,90.09714285714286,99.77741935483871,116.72645739910314,85.23923444976077,33.98203592814371
10471,71.57894736842105,89.14406779661017,115.20472440944881,70.99079754601227,77.16945606694561,100.5,111.97555012224939,73.95732838589981,26.238235294117647
10472,133.11204268292684,134.49496644295303,258.23979957050824,174.82218309859155,93.20022753128555,72.76809276289484,66.52234084618426,50.89585097375106,19.76995012468828
10473,124.45512143611404,95.59159859976663,139.16777041942606,74.35790725326991,60.439212930428674,67.06732580037665,79.60541586073501,49.82748364069007,20.44136460554371
10474,251.22873900293254,170.96951219512195,275.4927536231884,148.93930635838151,104.60129659643437,79.88595041322314,139.7766990291262,73.03470715835141,34.541561712846345
10475,86.53023255813953,176.0703125,176.69172932330827,111.98076923076923,120.61864406779661,104.8029197080292,135.20812182741116,73.04521276595744,25.676092544987146
11001,153.40384615384616,266.31111111111113,36.7906976744186,27.28,82.71052631578948,224.89411764705883,169.94230769230768,167.4,40.07692307692308
11004,375.34313725490193,525.0322580645161,93.1875,78.99145299145299,174.8512396694215,176.48356807511738,239.87545787545787,179.80058651026394,38.582352941176474
11005,37.0,,33.0,31.0,0.0,81.0,195.75,191.0,0.2
11040,344.9130434782609,347.7142857142857,102.2439024390244,145.82857142857142,183.5185185185185,117.91666666666667,151.9857142857143,142.1159420289855,22.869565217391305
11101,124.87696924231058,119.96719932716569,140.16952573158426,51.19572553430821,62.34090909090909,50.530530530530534,74.21343669250646,64.78772698810269,21.16959511077158
11102,139.5251677852349,86.42718446601941,159.81629392971246,80.20521739130434,72.375,82.923818707811,133.72325102880657,91.00503018108652,18.812585499316004
11103,119.0250284414107,94.17294281729428,120.31077348066299,94.9491833030853,61.022222222222226,103.12571428571428,124.35765222161272,129.9990566037736,31.834492350486787
11104,166.51325757575756,152.05844155844156,123.34828496042216,69.65336658354114,89.84982935153583,125.31637519872814,108.10035842293907,130.1615508885299,29.975471698113207
11105,191.128,132.38860103626942,159.02225519287833,60.62407132243685,70.02022058823529,92.71674491392801,122.40725474031328,116.63888888888889,28.237063778580023
11106,148.66718506998444,113.57940663176265,172.47103658536585,111.24744027303754,67.21128798842257,93.8954128440367,102.72679874869655,112.6544502617801,28.542613636363637
11109,133.16666666666666,75.46666666666667,262.0,-1.7647058823529411,2.824,8.753541076487252,2.303867403314917,13.610328638497652,3.096774193548387
11201,110.61498897869214,166.1378122308355,134.2680591818973,63.97255260750229,46.051862673484294,91.61032575291948,76.73818181818181,69.08104395604396,27.11391304347826
11203,145.26077428780133,179.09704251386322,182.27848101265823,146.744,151.6877269426289,86.18233890214798,105.75732421875,96.83891945972987,28.249844236760126
11204,126.56864406779661,154.3657448706512,121.21301247771837,70.59404888416579,71.47441860465116,120.29241645244215,168.16576086956522,94.7906683480454,34.45922406967538
11205,121.20304568527919,116.44324324324324,164.020979020979,151.9606936416185,102.42397660818713,105.6548523206751,117.51451187335093,104.47122692725299,29.00978260869565
11206,148.10734463276836,128.93654822335026,193.40113394755494,98.70945945945945,54.29287469287469,62.49192897497982,95.28500986193293,67.34484590860787,27.247660979636763
11207,149.69384264538198,150.81886024423338,214.27521929824562,146.38757206918643,123.3686401480111,105.13936736611338,97.61025303976339,76.59790640394088,25.147711184521
11208,169.01906779661016,168.9947169811321,196.748158070998,177.55260906757914,94.3727839003354,95.83438016528926,74.74153748813667,70.43295121300986,22.250977326035965
11209,90.15,79.19548872180451,162.98717948717947,53.83423423423424,74.68341362697866,86.29137115839244,142.27453271028037,120.88744343891403,34.16224899598394
11210,148.5989010989011,159.1280737704918,221.8986828774063,123.46767537826685,99.9581784386617,138.20687645687644,175.64929214929214,131.38251704897706,32.93411552346571
11211,162.08611326609775,123.43001686340641,205.49373040752351,79.76296296296296,74.56274768824306,77.34914904589995,103.4460020768432,70.13870129870129,25.0122878876536
11212,114.60671798460461,170.10294117647058,186.20980091883615,179.24625098658248,137.56090133982948,81.21581099500227,128.74795180722893,91.67330462863293,33.71247021445592
11213,123.42660178426601,131.0152466367713,221.72760115606937,141.50383631713555,114.70900417412045,100.10237892948173,90.6939736346516,82.90556138509969,30.265796703296704
11214,92.40096618357488,95.43587726199843,151.860400829302,91.9481409001957,91.6696795398521,95.90748898678414,122.93177627535341,105.5569547796222,26.04498525073746
11215,158.93700159489634,153.6409227683049,122.02535211267606,118.32835820895522,86.14155251141553,110.7870036101083,146.50574712643677,97.06854256854257,23.47129909365559
11216,125.04029605263158,115.43658088235294,212.33414832925834,120.85792850595784,104.4787552363854,103.11723818350325,122.6902558519325,82.98589164785552,26.589936379410062
11217,156.55010438413362,181.4239802224969,159.44262295081967,82.05317577548006,79.5357833655706,94.57479119210326,120.35802469135803,84.25072886297376,27.438967136150236
11218,135.07980049875312,155.0671206225681,146.89084507042253,78.14464099895942,93.65347334410339,99.99037883343355,119.79873328641801,105.27604512276045,30.22671063478978
11219,128.34285714285716,147.53621495327104,154.6813671444322,93.62721238938053,92.98836081474296,79.21052631578948,113.39542483660131,106.50082918739635,27.114711033274958
11220,129.38179148311306,116.9906976744186,134.98678071539658,93.22455089820359,71.13971631205673,78.0946021146355,110.79050131926121,77.59093391589296,23.720141342756182
11221,130.62037037037038,114.31871955462769,146.56346749226006,133.630128597673,80.5844395280236,76.23827893175074,96.81009957325747,69.54744787922358,21.791924186238155
11222,156.47640449438202,181.22056833558864,187.02286401925392,86.557336621455,59.590429845904296,88.91385767790263,103.68119099491649,64.10634441087613,25.063032367972742
11223,150.88739746457867,111.78310316815598,172.8667820069204,106.04088397790055,108.73333333333333,111.40520191649556,152.92862092862092,123.38385093167702,24.739837398373982
11224,110.06460674157303,131.08579881656806,118.63063063063063,121.9863813229572,102.34662576687117,77.52150537634408,90.4433734939759,60.15951742627346,29.056644880174293
11225,97.97041420118343,131.2679580306699,199.16094986807389,165.17507598784195,92.05010438413362,66.59279086366881,112.64282238442823,78.22540343571056,25.68757126567845
11226,113.20270270270271,122.61134552273793,193.3587528174305,167.55972278842233,92.51539611360239,67.62642533936652,106.5048382637545,93.68432129077517,33.54774700289376
11228,100.52337858220211,134.7605633802817,150.2208480565371,101.12815533980583,70.37771739130434,77.36641929499072,122.38568129330254,146.74646464646466,24.893048128342247
11229,146.74725274725276,151.41826923076923,146.29623287671234,137.49298597194388,140.8412570507655,111.80162601626016,165.24361948955917,125.21736662883087,34.90664272890485
11230,130.24228187919462,139.40120210368144,172.44475721323013,134.82992641046607,128.46245614035087,126.36407249466951,205.49229011993145,134.96890080428955,39.139499620924944
11231,138.1728971962617,148.40037950664137,149.02288732394365,135.36046511627907,128.83084004602992,115.75147928994083,93.14165792235048,98.5430303030303,38.89031339031339
11232,100.59097744360902,92.20502901353966,132.97064220183486,121.89264413518886,88.65490797546012,80.92038600723764,97.18181818181819,80.55078125,22.90566037735849
11233,131.2639318885449,143.08956602031395,234.48654880860877,175.1947935368043,110.12972658522396,83.98062730627306,129.944859276278,88.0121500264131,32.006211180124225
11234,285.07912687585264,220.8205882352941,198.63848631239935,74.565749235474,87.90412698412699,119.22167487684729,161.3605749486653,148.17423442449842,27.381101376720903
11235,135.59474979491387,148.08547888774459,139.66718995290424,155.39417475728155,82.40562248995984,103.14183617372183,156.71191553544494,106.91171277221895,30.99556344276841
11236,120.33798195242002,180.44692737430168,168.0371747211896,159.55329949238578,128.5008517887564,96.40875273522975,92.98461538461538,114.09156378600824,23.55085243974133
11237,172.72888513513513,203.93809024134313,210.77208480565372,96.59531502423263,75.1894167167769,77.48651252408477,80.1940626717977,54.21822033898305,27.260762607626077
11238,147.49916247906197,112.78393135725429,158.2,107.35212765957446,81.13505025125629,85.44783937145351,94.73288915808601,78.93118412895227,26.981208053691276
11239,116.42708333333333,100.90833333333333,137.20359281437126,124.99431818181819,99.9551282051282,90.87649402390439,144.625,103.98787878787878,36.52879581151832
11241,,69.0,18.285714285714285,4.0,77.0,73.0,23.0,47.0,
11242,33.0,24.0,2287.0,,,188.5,,,
11249,121.20037453183521,169.69585253456222,110.84240150093808,99.70142857142856,48.74317492416582,58.989944134078215,75.02440590879897,53.31908621960206,16.215733015494635
11251,,1120.0,1.0,-5.0,14.0,,,,120.0
11354,168.67293233082708,178.1373937677054,181.70857988165682,165.30228471001757,112.05135135135136,185.3015873015873,150.09112709832135,141.41132075471697,32.18500797448166
11355,183.50200803212851,177.0554245283019,218.7285886610374,182.19715808170514,216.72556390977442,132.83970177073624,135.21941747572816,121.83990536277602,22.792626728110598
11356,90.29672131147541,139.86687797147385,107.5424430641822,101.45,77.39090909090909,184.17900552486188,121.28552803129074,173.45719489981786,43.40923076923077
11357,179.7267857142857,192.8517823639775,214.1400778210117,161.88025210084032,123.72876304023845,127.22757847533633,98.85990338164251,165.87733142037303,30.99851851851852
11358,146.38246268656715,179.03284671532847,215.72602739726028,138.58726415094338,103.99563953488372,130.65222929936306,157.0260078023407,160.82737030411448,36.53846153846154
11359,0.0,3622.0,,-0.4117647058823529,85.55555555555556,20.0,0.0,55.333333333333336,23.75
11360,250.64327485380116,191.6015625,276.0894308943089,305.41533546325877,153.34716981132075,168.68,111.35271317829458,142.15548780487805,40.14049586776859
11361,208.0643153526971,195.56639566395663,208.8140703517588,132.8581560283688,85.0139534883721,154.357421875,197.42177914110428,164.4827981651376,40.51002865329513
11362,238.58937198067633,232.2514619883041,204.94054054054055,89.91758241758242,148.39712918660288,218.34848484848484,205.9010989010989,204.4635294117647,55.0
11363,142.30555555555554,350.79411764705884,580.965250965251,85.20481927710843,169.91463414634146,248.35526315789474,189.42142857142858,242.25352112676057,61.854166666666664
11364,225.48910411622276,168.9683908045977,228.55479452054794,133.79715302491104,138.09424083769633,154.70552147239263,147.32295081967214,178.3348909657321,35.53235294117647
11365,183.30922242314648,102.07894736842105,185.68118195956455,97.36328125,84.39212328767124,89.44575163398693,87.41191066997519,132.925,21.557037037037038
11366,148.83365949119374,70.91811846689896,87.82312925170068,29.600461893764436,88.7660485021398,37.53665158371041,38.21036889332004,64.59849435382685,12.492545260915868
11367,205.2824742268041,183.65025906735752,167.98736842105262,134.71470588235294,80.73307543520309,99.12040133779264,153.0015873015873,175.88876013904982,41.03731343283582
11368,147.0050107372942,152.8697962798937,190.9926530612245,57.772267206477736,59.35221536735838,60.41373315949587,86.2905311778291,61.16639072847682,10.688268684957427
11369,167.8671586715867,219.26974951830442,216.65265486725664,195.80707395498393,98.53445065176909,96.73478260869565,118.17647058823529,86.42015209125475,19.53494623655914
11370,130.25233644859813,170.15822784810126,226.24489795918367,40.10958904109589,80.30637254901961,113.63001745200698,80.51231527093596,108.05797101449275,15.757028112449799
11371,76.5,23.5,0.0,175.0,,273.75,,282.3333333333333,
11372,120.6953125,128.79250720461096,113.89032258064516,115.34265734265735,58.15863787375415,94.20637027206371,130.5287474332649,88.59186535764375,16.79022988505747
11373,135.01376811594204,114.969723183391,175.97648787656135,133.59722222222223,58.78657074340528,165.46631087391594,101.9863184079602,97.31442731277534,16.17077922077922
11374,192.15151515151516,163.25465838509317,156.72017045454547,84.22840690978887,75.8655462184874,76.5552099533437,99.31292517006803,119.02742857142857,38.29610829103215
11375,176.96914285714286,134.03015681544028,157.90833333333333,132.32538569424966,95.36075949367088,126.4485738980121,142.42735768903992,136.1445945945946,28.74088669950739
11377,121.19121813031161,133.44724977457167,157.15884476534296,94.0036496350365,69.17346278317152,80.18868921775899,88.29633620689656,81.7774834437086,19.2883631713555
11378,113.22647058823529,130.81652360515022,111.80555555555556,117.06022187004754,116.36781609195403,98.30984643179765,109.70819112627986,132.90277777777777,21.722554890219563
11379,134.95592286501378,190.1962457337884,154.02456140350878,88.8056206088993,84.20731707317073,120.51801242236024,108.28458049886622,143.5143581081081,29.16966966966967
11385,122.44255319148937,104.00682011935208,126.33071230342276,95.22785433070867,76.49075342465754,90.21879911977365,83.89470688673876,90.45214521452145,24.788152216555513
11411,104.65602836879432,220.072,130.99233716475095,51.9025641025641,84.44322344322345,85.69597989949749,104.7185628742515,161.7442218798151,38.06936416184971
11412,157.05828779599273,168.83564356435645,263.37389380530976,154.34794520547945,136.23275862068965,144.34079844206425,131.30584551148226,140.24498327759198,38.80532445923461
11413,200.96038034865293,194.24953445065177,120.6375,95.74509803921569,91.00597609561753,146.76946721311475,109.89423076923077,120.47195512820512,38.19047619047619
11414,152.18274111675126,206.57565789473685,118.74342105263158,92.72372372372372,163.03139013452915,86.90776699029126,93.91798107255521,117.15927189988624,27.957399103139014
11415,104.66995073891626,138.18088737201364,162.26488095238096,113.52962962962962,112.63409961685824,146.4059633027523,183.83480825958702,141.61825726141078,32.50429799426934
11416,136.2751798561151,138.289972899729,107.4133064516129,110.74613003095975,70.56470588235294,116.97218543046358,73.76292559899117,108.07881773399015,18.319888734353267
11417,142.74298375184637,179.28708133971293,205.383877159309,156.64776119402984,118.65507649513212,129.29417382999046,95.34912959381045,86.49269792467332,15.549338758901323
11418,171.33035714285714,149.01497504159732,163.7239819004525,183.92244897959185,144.6961394769614,129.76451259583789,100.51458333333333,118.11629526462396,25.55544041450777
11419,142.98518518518517,151.54594594594596,122.99526066350711,116.34241245136187,73.73217550274224,104.90798722044728,107.80048221820374,83.99604743083005,11.854274611398964
11420,181.84254807692307,230.37650200267024,216.26574307304787,165.16451016635858,120.28050052137644,108.46401028277634,93.39501557632398,99.2198649951784,17.67154973014649
11421,100.05067985166873,148.1874105865522,141.47072599531617,173.32091690544414,135.88200339558574,69.3666169895678,85.53504380475594,86.3569667077682,13.376109765940274
